time,state,cameraY,chestY,pivotY,cameraSpeed,cameraAcceleration,dt
9.14913,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00204
9.15178,Balanced,2.14659,0.90397,1.56444,0.00002,0.00851,0.00265
9.15385,Balanced,2.14659,0.90397,1.56444,0.00000,0.01089,0.00207
9.15650,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00265
9.15882,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00232
9.16101,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00219
9.16332,Balanced,2.14659,0.90397,1.56444,0.00003,0.01112,0.00231
9.16542,Balanced,2.14659,0.90397,1.56444,0.00000,0.01228,0.00210
9.16773,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00231
9.17055,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00283
9.17260,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00205
9.17471,Balanced,2.14659,0.90397,1.56444,0.00003,0.01337,0.00211
9.17684,Balanced,2.14659,0.90397,1.56444,0.00000,0.01326,0.00213
9.17897,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00213
9.18123,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00226
9.18348,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00225
9.18584,Balanced,2.14659,0.90397,1.56444,0.00003,0.01073,0.00236
9.18818,Balanced,2.14659,0.90397,1.56444,0.00000,0.01080,0.00234
9.19098,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00279
9.19314,Balanced,2.14659,0.90397,1.56444,0.00003,0.01271,0.00217
9.19525,Balanced,2.14659,0.90397,1.56444,0.00000,0.01305,0.00211
9.19727,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00202
9.19951,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00224
9.20175,Balanced,2.14659,0.90397,1.56444,0.00003,0.01185,0.00224
9.20406,Balanced,2.14659,0.90397,1.56444,0.00000,0.01151,0.00231
9.20645,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00238
9.20867,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00222
9.21123,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00256
9.21390,Balanced,2.14659,0.90397,1.56444,0.00002,0.00834,0.00267
9.21657,Balanced,2.14659,0.90397,1.56444,0.00000,0.00834,0.00267
