step,fixed_time,frame,input_x,input_y,desired_vx,desired_vy,desired_vz,target_ax,target_ay,target_az,applied_ax,applied_ay,applied_az,grounded,stepped,step_rise,Player_vx,Player_vy,Player_vz,Player_avx,Player_avy,Player_avz,ChestPhysics_vx,ChestPhysics_vy,ChestPhysics_vz,ChestPhysics_angle_x,ChestPhysics_angle_y,ChestPhysics_angle_z,ChestPhysics_rel_avx,ChestPhysics_rel_avy,ChestPhysics_rel_avz,ThighPhysics_L_vx,ThighPhysics_L_vy,ThighPhysics_L_vz,ThighPhysics_L_angle_x,ThighPhysics_L_angle_y,ThighPhysics_L_angle_z,ThighPhysics_L_rel_avx,ThighPhysics_L_rel_avy,ThighPhysics_L_rel_avz,ThighPhysics_R_vx,ThighPhysics_R_vy,ThighPhysics_R_vz,ThighPhysics_R_angle_x,ThighPhysics_R_angle_y,ThighPhysics_R_angle_z,ThighPhysics_R_rel_avx,ThighPhysics_R_rel_avy,ThighPhysics_R_rel_avz,ShinPhysics_L_vx,ShinPhysics_L_vy,ShinPhysics_L_vz,ShinPhysics_L_angle_x,ShinPhysics_L_angle_y,ShinPhysics_L_angle_z,ShinPhysics_L_rel_avx,ShinPhysics_L_rel_avy,ShinPhysics_L_rel_avz,ShinPhysics_R_vx,ShinPhysics_R_vy,ShinPhysics_R_vz,ShinPhysics_R_angle_x,ShinPhysics_R_angle_y,ShinPhysics_R_angle_z,ShinPhysics_R_rel_avx,ShinPhysics_R_rel_avy,ShinPhysics_R_rel_avz,FootPhysics_L_vx,FootPhysics_L_vy,FootPhysics_L_vz,FootPhysics_L_angle_x,FootPhysics_L_angle_y,FootPhysics_L_angle_z,FootPhysics_L_rel_avx,FootPhysics_L_rel_avy,FootPhysics_L_rel_avz,FootPhysics_R_vx,FootPhysics_R_vy,FootPhysics_R_vz,FootPhysics_R_angle_x,FootPhysics_R_angle_y,FootPhysics_R_angle_z,FootPhysics_R_rel_avx,FootPhysics_R_rel_avy,FootPhysics_R_rel_avz,camera_offset_x,camera_offset_y,camera_offset_z,camera_distance
2688,53.75998095238095,16665,0,0,0,0,0,-0.002462659,0,192.125656,-0.0004486286,0,35,1,0,0,4.925316E-05,1.49011612E-08,-3.84251165,0,0,0,-0.001264432,-0.00123490393,-3.845683,-3.101593,-0.276062,0.0395897664,-0.0179783572,0.0692719743,0.0070030163,0.00763751,0.0329603851,-4.08899164,-9.141022,-0.150970459,0.15351592,-1.22400665,0.05379995,-0.0620867722,0.000609167153,0.0467157364,-3.59831715,12.313139,-0.06265259,-0.1513977,1.22275913,0.0589648262,-0.006065281,0.0264428332,0.08028768,-4.57532454,-3.45568848,-0.150085449,0.135161415,-1.31184411,0.05104519,-0.0531067476,0.00713152532,0.176889569,-3.12288666,18.3749218,-0.127624512,-0.2079773,1.32451594,0.07487928,0.00349123171,0.0332819149,0.164828688,-4.80928659,-2.36578369,-0.164886475,1.22795272,-1.01612639,0.05645241,-0.210133344,0.01101137,0.14908275,-2.853818,9.34035,-0.235748291,-0.156463623,1.38728189,0.07048765,-0.0372527465,-0.550016165,2.1321528,2.744698,3.518801
2689,53.779980945294781,16672,0,0,0,0,0,-0.00365127041,0,152.6493,-0.0008371768,0,35,1,0,0,7.302538E-05,1.49011612E-08,-3.052985,0,0,0,-0.00314210681,0.00962337852,-3.26811028,-1.847168,-0.184661865,0.039410457,1.00841415,0.0873822,0.01232892,0.002525622,0.0599788427,-3.43368864,-11.4337158,-0.0650939941,0.09970873,-1.88697863,0.0737489,-0.061089918,0.000271887344,0.0123076439,-2.9905014,12.554122,0.0603276119,-0.149414063,0.281800449,0.09525026,-0.0101921642,0.0221534073,0.166744858,-4.39893532,-6.37704468,-0.07223511,0.07581639,-2.52648354,0.06304679,-0.06032738,0.0102492366,0.005619647,-3.08245683,18.1759415,-0.0217285156,-0.20300293,-0.168839529,0.0912871361,-0.000302844681,0.0327115953,0.3163904,-4.84789,-3.79077148,-0.08590698,0.993222237,-1.78045547,0.0535394773,-0.209246516,0.0147198625,0.00223092362,-3.11175823,9.520209,-0.189910889,-0.209289551,0.0719893,0.02733307,0.00320693129,-0.5500163,2.1321528,2.74717236,3.52073145
2690,53.799980938208613,16680,0,0,0,0,0,-0.00547238346,0,114.490067,-0.00167292613,0,35,1,0,0,0.000109447625,1.49011612E-08,-2.28980041,0,0,0,-0.00567346159,0.00779266655,-2.64191365,0.0966540948,-0.05429077,0.04266494,1.68040538,0.126969352,0.019811837,-0.00149615551,0.0835862756,-2.71489525,-14.0586853,0.0613278672,0.0392407328,-2.09532475,0.108840778,-0.07826038,-5.62476052E-05,-0.0239327848,-2.386191,11.782567,0.2335886,-0.150146484,-0.560886443,0.142867863,-0.0228416249,0.0177514628,0.297235429,-3.993513,-10.2875671,0.031974595,0.008504819,-3.35245466,0.08655522,-0.06804033,0.0155994426,-0.157539323,-2.90843081,16.5877514,0.12401621,-0.206115723,-1.35005581,0.131799579,-0.00675078668,0.0267546549,0.5947554,-4.69148159,-6.464752,-0.00582885742,0.7754712,-2.98590541,0.05803701,-0.19398196,0.0210981313,-0.157266438,-3.25035834,7.874357,-0.115661621,-0.25958252,-1.37206841,0.05404496,-0.00540424557,-0.5500161,2.13215256,2.73907423,3.514416
2691,53.819980931122444,16687,0,0,0,0,0,-0.008158783,0,77.40865,-0.00368895987,0,35,1,0,0,0.0001631756,0,-1.54817247,0,0,0,-0.008211491,-0.008037254,-1.98404336,2.528082,0.115273729,0.0547288433,2.14594984,0.163057476,0.03074466,-0.004835326,0.110271476,-2.00509548,-16.96402,0.220609114,-0.03137207,-2.25166631,0.134221748,-0.09915179,0.000775447057,-0.054111287,-1.79268,10.080862,0.450755924,-0.1621399,-1.34284174,0.1844219,-0.04500241,0.0123489071,0.448233455,-3.40960479,-14.6400757,0.173461378,-0.0725097656,-3.122166,0.112541184,-0.07278193,0.0226795822,-0.2628572,-2.662827,13.9275494,0.311656445,-0.229187012,-2.182181,0.176075,-0.0178312846,0.0170843732,0.8887,-4.197371,-10.1241455,0.109347135,0.5678714,-3.83324122,0.08121223,-0.18108353,0.0260493737,-0.248695612,-3.19656849,5.319345,0.021517083,-0.259094238,-2.14738917,0.1132404,0.0381862223,-0.550016165,2.13215256,2.739399,3.51466918
2692,53.839980924036276,16694,0,0,0,0,0,-0.0102463244,0,41.85859,-0.00856745,0,35,1,0,0,0.000204926415,0,-0.837171435,0,0,0,-0.0112090549,-0.0269459784,-1.20392847,4.677872,0.321714252,0.07852114,1.90115416,0.195222408,0.0413564071,-0.008493972,0.123833083,-1.26495314,-19.8215027,0.4073106,-0.114044189,-2.10249639,0.152369544,-0.118025243,0.00171564892,-0.06479077,-1.183694,7.72261143,0.7077177,-0.199676514,-1.879066,0.2181027,-0.073684305,0.005591704,0.5709034,-2.67324543,-19.96811,0.35226512,-0.174346924,-3.01560664,0.132710516,-0.07882495,0.02762702,-0.30071038,-2.34253287,9.737818,0.591675,-0.274597168,-2.9780612,0.2658979,-0.0191401169,0.00509612262,1.18043566,-3.52798247,-14.868103,0.2629449,0.360325664,-4.777208,0.103369892,-0.171790078,0.0100058243,-0.283975482,-3.06625366,2.57472277,0.44444,-0.0684814453,-2.3713665,0.326752782,0.149117157,-0.5500162,2.1321528,2.739523,3.514766
2693,53.859980916950114,16702,0,0,0,0,0,-0.00942187,0,7.94668436,-0.00942187,0,7.94668436,1,0,0,0.00018843732,1.49011612E-08,-0.158933625,0,0,0,-0.0135267032,-0.0146091878,-0.247317314,5.52912664,0.552734,0.102877825,0.654782951,0.215219468,0.0455122031,-0.0113135353,0.120854966,-0.519217968,-22.3592224,0.607211351,-0.203887939,-1.759674,0.155756325,-0.1308004,-0.001245566,-0.05941941,-0.583012044,4.89606428,0.9860433,-0.258422852,-2.27827215,0.22810632,-0.08431656,-0.00248960266,0.6639488,-1.85934,-25.76706,0.5579326,-0.292999268,-2.98807168,0.140515536,-0.0780845061,0.0144404182,-0.244723544,-1.953634,4.611288,0.900012851,-0.3246765,-3.41430855,0.260492921,-0.0114870481,-0.009009091,1.43345332,-2.703145,-20.1704712,0.4410896,0.152844563,-5.35490561,0.112620078,-0.153822318,0.008147921,-0.117719531,-2.78152084,0.232586429,0.7453102,-0.845062256,-2.53043771,0.250706255,-0.02924198,-0.5500162,2.1321528,2.73895979,3.514327
2694,53.879980909863946,16709,0,0,0,0,0,-0.00713910768,0,0.04654255,-0.00713910768,0,0.04654255,1,0,0,0.0001427821,1.49011612E-08,-0.0009308506,0,0,0,-0.006334563,0.01780112,-0.0205141753,4.92203856,0.746663153,0.110469975,-0.370201617,0.1507599,0.03572934,-0.006515504,0.06776362,-0.188827187,-23.7856445,0.7386592,-0.262268066,-0.857482433,0.100174524,-0.117599383,0.0001744011,-0.02983801,-0.374313951,2.54536366,1.1742692,-0.307434082,-1.966971,0.145450324,-0.0890173241,-0.00958355051,0.552277267,-1.11064887,-30.720459,0.7168549,-0.3682251,-1.98134053,0.103945479,-0.0319226943,0.0160701815,-0.07412577,-1.51598191,-0.0111999512,1.07838213,-0.410125732,-2.669029,0.150849357,-0.0335711762,-0.0239529964,1.39831936,-1.76771688,-25.5674438,0.5942942,-0.009613037,-5.422542,0.09254277,-0.08470496,0.0134659335,0.2079368,-2.29478335,-2.58459473,0.872737169,-0.438934326,-2.57471633,0.1187333,0.374024272,-0.550016165,2.1321528,2.73881912,3.51421738
2695,53.899980902777777,16716,0,0,0,0,0,-0.00642110733,0,0.0161819141,-0.00642110733,0,0.0161819141,1,0,0,0.000128422093,1.49011612E-08,-0.000323638145,0,0,0,0.0008056215,0.0264969468,0.008941717,4.19513369,0.8779043,0.09437386,-0.5041914,0.07219634,0.01404424,-0.003523709,0.0008713603,-0.01695393,-24.2090149,0.7969476,-0.284301758,0.0236980561,0.04744662,-0.08426352,0.00210086838,-0.009717971,-0.288107127,0.674284339,1.25649691,-0.360626221,-1.52032721,0.0495863035,-0.08356422,-0.0135149416,0.32357955,-0.5231036,-34.3309631,0.8093114,-0.3869934,-0.7985192,0.06600003,0.00394562,0.0153614841,0.00333237648,-1.16003847,-3.68240356,1.17754,-0.494415283,-1.84249079,0.0750051,-0.03496105,-0.0319085866,1.02629733,-0.9193595,-30.213562,0.707883239,-0.109405518,-4.408221,0.0732982,-0.0192504246,0.011368257,0.2594466,-1.76831639,-5.33422852,0.9628041,-0.3338623,-2.51668024,0.107147962,0.234058648,-0.550016046,2.1321528,2.73881149,3.51421142
2696,53.919980895691609,16723,0,0,0,0,0,-0.00565241,0,0.0150568029,-0.00565241,0,0.0150568029,1,0,0,0.000113048154,1.49011612E-08,-0.000301135937,0,0,0,-0.00308416574,0.0132055581,0.004694769,3.84016752,0.9444267,0.08004088,-0.225275233,0.0587080158,0.014424026,-0.00287549058,-0.055345878,0.111159354,-23.7999268,0.807048738,-0.274902344,0.701003253,0.0141706932,-0.052405335,0.002435281,-0.000142604113,-0.237447917,-0.8673401,1.2612,-0.4121704,-1.24715579,-0.0117208213,-0.0693936646,-0.01499502,0.06321426,-0.04182741,-36.44931,0.846980035,-0.3609619,0.37568453,0.0383364,0.0214607976,0.0124136638,0.0278538018,-0.8748763,-6.35964966,1.24178946,-0.5588989,-1.07408178,0.04223907,-0.0300832447,-0.0319080725,0.5180534,-0.221331,-33.3945923,0.777110934,-0.151580811,-2.8736608,0.0521460176,0.0163881257,0.0009920951,0.21219933,-1.29659784,-7.59442139,1.16277921,-0.185272217,-2.06130624,0.166711837,0.2257158,-0.550016165,2.1321528,2.738813,3.51421261
2697,53.93998088860544,16731,0,0,0,0,0,-0.004225393,0,0.0267159063,-0.004225393,0,0.0267159063,1,0,0,8.45078248E-05,0,-0.0005343179,0,0,0,-0.00373304728,0.00306926668,0.0402532928,3.721024,0.9778499,0.0777453259,-0.0814610049,0.028466098,0.0144273005,-0.00428770576,-0.101341009,0.216563284,-22.6859131,0.8018483,-0.246459961,1.27149451,0.00406969152,-0.0314274877,-9.383075E-06,0.00487329066,-0.200680524,-2.174347,1.23241806,-0.4537964,-1.04990625,-0.0333940126,-0.0496823825,-0.0145465108,-0.178681672,0.365588129,-37.1004028,0.8532751,-0.312896729,1.4275943,0.02321074,0.0213149413,0.00355482567,0.0306314677,-0.644345164,-8.100983,1.25118744,-0.589813232,-0.428213269,-0.007322453,-0.0141247464,-0.0270293355,0.008673072,0.349765,-34.88202,0.8072061,-0.152618408,-1.26340711,0.0328477472,0.0246851854,-0.007514595,0.143095732,-0.9045166,-9.188263,1.21704161,-0.100128174,-1.42454946,0.03233801,0.199585184,-0.5500161,2.1321528,2.738811,3.514211
2698,53.959980881519272,16738,0,0,0,0,0,-0.0032971045,0,0.021663826,-0.0032971045,0,0.021663826,1,0,0,6.594206E-05,0,-0.000433276349,0,0,0,-0.00163575169,0.0008983761,0.04232318,3.58340287,0.9683207,0.0715688542,-0.102311455,-0.00711799972,0.0109652532,-0.0028023168,-0.119136259,0.27561295,-21.1953735,0.7697104,-0.198699951,1.55665958,-0.018519694,-0.0140819736,-0.00128580583,0.00690794,-0.143816918,-3.12426758,1.16140008,-0.466400146,-0.751014352,-0.06851381,-0.0254756454,-0.012430165,-0.369483024,0.690599,-36.19394,0.819214463,-0.237701416,2.50306225,0.00246224366,0.02506828,-0.00718035363,0.0243662745,-0.435693383,-9.078766,1.18532741,-0.576965332,0.04201444,-0.0624185354,0.0145304259,-0.0204922687,-0.458099455,0.828719556,-34.5683,0.795274,-0.115722656,0.346828461,0.0109124165,0.02965877,-0.01626786,0.08075313,-0.581642,-10.1376038,1.11641157,0.0609791279,-0.81259644,-0.06843102,0.12137153,-0.5500161,2.1321528,2.73881149,3.51421142
2699,53.9799808744331,16746,0,0,0,0,0,-0.00236933585,0,0.01785176,-0.00236933585,0,0.01785176,1,0,0,4.73866967E-05,0,-0.000357035082,0,0,0,-0.000695384457,0.0009863377,0.0447895378,3.424557,0.930517852,0.06786578,-0.131350011,-0.03038902,0.0106683224,-0.00228698575,-0.124915853,0.315494984,-19.4371338,0.721814454,-0.144775391,1.737524,-0.0331807733,-0.000959672965,-0.00435362523,0.006197706,-0.09264846,-3.77044678,1.06728256,-0.451477051,-0.485242039,-0.08591946,0.00239361636,-0.008539037,-0.498083949,0.947257757,-33.94171,0.762292862,-0.157012939,3.33611,-0.0145951789,0.0181196183,-0.0156064769,0.01214619,-0.245905831,-9.466309,1.092854,-0.5329895,0.4436734,-0.08006369,0.0298335422,-0.0120105417,-0.8252549,1.22022665,-32.59549,0.7554093,-0.0590209961,1.76678872,-0.00684091635,0.0225079972,-0.0213175528,0.0299552679,-0.302431136,-10.5422058,1.01875293,0.145075843,-0.2994942,-0.0857863352,0.0363241062,-0.5500161,2.1321528,2.73881,3.51421022
2700,53.999980867346935,16753,0,0,0,0,0,-0.0016309924,0,0.0143726068,-0.0016309924,0,0.0143726068,1,0,0,3.26198351E-05,1.49011612E-08,-0.000287452,0,0,0,-0.000190228107,0.001409784,0.0469360873,3.23861527,0.8771546,0.06653079,-0.161060154,-0.0431633443,0.0110863941,-0.0017927608,-0.122040555,0.3411528,-17.50534,0.6671116,-0.09173584,1.84240532,-0.04176727,0.005349052,-0.006556314,0.00415420532,-0.0489088669,-4.154236,0.9656466,-0.4154663,-0.260053724,-0.0908424258,0.02148536,-0.004136763,-0.5594318,1.14684665,-30.6357117,0.6948772,-0.08395386,3.90758848,-0.0277487114,0.008812382,-0.0204502232,-0.001128614,-0.0811735839,-9.35907,0.9901656,-0.473388672,0.7746605,-0.0872694552,0.0374910831,-0.002821303,-1.05908775,1.54431283,-29.2351074,0.697953641,0.00141822058,2.87443,-0.0244169123,0.0103785759,-0.0240754467,-0.014479205,-0.0591273457,-10.3727722,0.918782234,0.2535037,0.167247713,-0.0870594,0.04481818,-0.5500161,2.1321528,2.73881149,3.51421142
2701,54.019980860260766,16761,0,0,0,0,0,-0.00112003076,0,0.0108840438,-0.00112003076,0,0.0108840438,1,0,0,2.24006071E-05,1.49011612E-08,-0.00021768079,0,0,0,0.000209583042,0.00166732073,0.0487229824,3.029503,0.815445364,0.06674898,-0.185221434,-0.0504232571,0.0110843293,-0.000889851362,-0.112998977,0.355304778,-15.4766541,0.6084893,-0.0440063477,1.8866328,-0.04807721,0.00652268,-0.007702741,0.001697287,-0.0126877315,-4.31308,0.862780333,-0.36618042,-0.07396126,-0.0910316,0.0330671035,0.000348923728,-0.559434831,1.29249525,-26.5834961,0.6244381,-0.0246582031,4.228716,-0.03766387,4.87226062E-05,-0.0223803185,-0.0136550963,0.0553902835,-8.850403,0.8857028,-0.407043457,1.03012,-0.08440861,0.03921027,0.005603033,-1.15770388,1.80677843,-24.84079,0.6319801,0.05439967,3.63349,-0.03843447,-0.00205442123,-0.023683453,-0.06138216,0.145774066,-9.644226,0.850563,0.29936108,0.537458658,-0.08199726,-0.0346465148,-0.5500161,2.13215256,2.73881,3.51421022
2702,54.0399808531746,16768,0,0,0,0,0,-0.0007614962,0,0.007474157,-0.0007614962,0,0.007474157,1,0,0,1.52299181E-05,1.49011612E-08,-0.000149483079,0,0,0,0.0006162568,0.00166717172,0.04977464,2.8034,0.7481618,0.06770276,-0.202014267,-0.0559732169,0.010300044,0.0003599563,-0.09996784,0.359873235,-13.4116821,0.545584738,-0.004119873,1.881653,-0.05418599,0.00515021,-0.008009746,-0.000651016831,0.016661454,-4.28829956,0.7601368,-0.312072754,0.07772451,-0.09052437,0.03986373,0.00452445,-0.5116674,1.38506269,-22.0739136,0.554195642,0.0191185381,4.33270264,-0.0455398448,-0.00728303,-0.0242734719,-0.025029242,0.166632891,-8.007599,0.7779441,-0.33203125,1.22868955,-0.078895,0.0426203646,0.01261555,-1.13977706,2.00249076,-19.7822571,0.564285934,0.0938285,4.06716633,-0.0478999466,-0.01310719,-0.0223908052,-0.1078852,0.307964027,-8.658203,0.807365537,0.0970944241,0.848209739,-0.0778097957,-0.156295434,-0.5500161,2.13215256,2.73881054,3.51421046
2703,54.059980846088436,16776,0,0,0,0,0,-0.000434390444,0,0.004285436,-0.000434390444,0,0.004285436,1,0,0,8.687805E-06,0,-8.57086852E-05,0,0,0,0.00102820853,0.0014552176,0.0499485619,2.56748438,0.675867,0.06886098,-0.211361885,-0.0613941364,0.008891978,0.00170161645,-0.0847089,0.3560869,-11.3595581,0.477611125,0.0264770389,1.8355968,-0.0603910759,0.00307527254,-0.007226322,-0.00239552557,0.0386253,-4.12136841,0.6574734,-0.256958,0.19299759,-0.09126553,0.04133029,0.008032702,-0.4327277,1.42612994,-17.356842,0.483553231,0.0483505875,4.26276255,-0.0525742546,-0.012951538,-0.0243514571,-0.0305490643,0.252394438,-6.90487671,0.6660701,-0.258270264,1.36304832,-0.09198708,0.0464755632,0.0180747155,-1.03507853,2.124286,-14.3973694,0.4961625,0.11876525,4.228731,-0.05490575,-0.0215367135,-0.02516224,-0.1294483,0.4371752,-7.35302734,0.667832136,0.06226341,1.13417709,-0.114394113,-0.0448626541,-0.5500161,2.13215256,2.73881,3.51421022
2704,54.079980839002268,16783,0,0,0,0,0,-8.42950249E-05,0,0.00141750986,-8.42950249E-05,0,0.00141750986,1,0,0,1.68589986E-06,-5.94556332E-06,-2.83501868E-05,0,0,0,0.00145292457,0.00110994279,0.0492529236,2.328734,0.5982336,0.0698582157,-0.21399878,-0.06727,0.0070276265,0.0031397962,-0.06875573,0.345117182,-9.359955,0.40384832,0.0462558754,1.75579345,-0.06668496,0.0004578326,-0.00689403852,-0.00360152125,0.054947257,-3.84506226,0.552841246,-0.200286865,0.28040573,-0.0932150558,0.04510128,0.0106758121,-0.3394284,1.41884792,-12.6358337,0.4062399,0.06594095,4.060014,-0.0613578632,-0.0159344822,-0.024079727,-0.03244041,0.315186173,-5.61428833,0.5576054,-0.186401367,1.43921,-0.0896104,0.04575963,0.021695707,-0.8802633,2.16791868,-8.930298,0.412420928,0.142318,4.20246124,-0.06673025,-0.02230306,-0.02518436,-0.1482287,0.5334594,-5.84820557,0.5563132,0.0587164573,1.30179715,-0.10014002,-0.02575108,-0.5500161,2.1321528,2.73881,3.51421022
2705,54.0999808319161,16790,0,0,0,0,0,0.000250892219,0,-0.00112203218,0.000250892219,0,-0.00112203218,1,0,0,-5.01784234E-06,0,2.2440634E-05,0,0,0,0.00180871808,0.0007392615,0.04775489,2.09293461,0.515845239,0.07070706,-0.211089641,-0.07265767,0.005008779,0.0034798244,-0.0533337,0.328373969,-7.45043945,0.3253057,0.0602675751,1.65074861,-0.0711227059,0.002603306,-0.006355112,-0.004247263,0.0661868751,-3.49057,0.44737345,-0.144561768,0.342241347,-0.09401216,0.0473640561,0.0113870762,-0.245852023,1.36933112,-8.072113,0.335181624,0.07106105,3.767974,-0.0620223954,-0.0196759868,-0.0225346852,-0.0313124657,0.358535051,-4.19772339,0.454082459,-0.121276855,1.46904087,-0.08680459,0.0418410823,0.02501041,-0.720084131,2.12584448,-4.39950562,0.345287144,0.04457176,3.81402659,-0.0556439161,-0.09801662,-0.022992963,-0.160626382,0.601843953,-4.233185,0.46885854,0.0496074446,1.3908962,-0.0901291445,-0.01563244,-0.5500161,2.13215256,2.73880959,3.51420975
2706,54.119980824829931,16798,0,0,0,0,0,0.0005616736,0,-0.00359244575,0.0005616736,0,-0.00359244575,1,0,0,-1.12334674E-05,1.49011612E-08,7.184889E-05,0,0,0,0.00203954219,0.000351384282,0.0456321873,1.86494029,0.430451572,0.0714753345,-0.203802124,-0.07642531,0.00310104969,0.00424781162,-0.0387418419,0.304945916,-5.66442871,0.243670627,0.06414071,1.51617563,-0.0742780939,0.00183258066,-0.00540493662,-0.00415931642,0.07355745,-3.08291626,0.343130022,-0.09301758,0.384129226,-0.09342974,0.0468974337,0.0120591465,-0.147868156,1.28085625,-3.80032349,0.258799762,0.06879231,3.388437,-0.06577287,-0.0210238881,-0.0192728769,-0.027850166,0.385873765,-2.70709229,0.362815917,-0.0688476563,1.46065319,-0.08559995,0.03453148,0.0260398239,-0.458186567,2.00599265,0.0077101565,0.271983027,-0.0663147,3.5300808,-0.04070273,-0.04265859,-0.0182583015,-0.165293664,0.6455904,-2.59689331,0.380347341,0.0593768843,1.41097724,-0.08486932,-0.008130207,-0.5500161,2.13215256,2.73881,3.51421022
2707,54.139980817743762,16805,0,0,0,0,0,0.0009582993,0,-0.007862569,0.0009582993,0,-0.007862569,1,0,0,-1.91659783E-05,-5.96046448E-06,0.000157251314,0,0,0,0.00267029624,4.85777855E-06,0.0430974141,1.648325,0.338712871,0.07102557,-0.19332993,-0.08446207,0.000138830714,0.00528911548,-0.0276673585,0.296150625,-3.91778564,0.155037731,0.0618786328,1.452362,-0.08268788,0.00360197853,-0.003139563,-0.00346815586,0.0763113052,-2.636963,0.23034282,-0.0469055176,0.406523854,-0.1028731,0.04400448,0.0109358747,-0.05372709,1.145489,-0.05532837,0.180520654,0.0666612461,2.81399274,-0.0650657341,-0.0178275872,-0.014906,-0.022384569,0.394272268,-1.2109375,0.253084362,-0.0260620117,1.39823711,-0.105441779,0.0287294835,0.0201630443,-0.05491686,1.63278711,-0.104095459,0.256895721,-0.03894043,-0.124139227,-0.0223441347,0.0265793018,-0.0147802755,-0.160738811,0.6724561,-0.2947693,0.256704181,0.429153323,1.60910034,-0.118792325,0.045609396,-0.5500161,2.13215256,2.73880959,3.51420975
2708,54.159980810657594,16812,0,0,0,0,0,0.001176888,0,-0.00923539,0.001176888,0,-0.00923539,1,0,0,-2.353775E-05,1.49011612E-08,0.000184707736,0,0,0,0.00256686239,-0.000281602144,0.04020247,1.44530451,0.246297583,0.0713931248,-0.180877551,-0.08465737,-0.0009752157,0.00425154669,-0.0155715942,0.246237636,-2.43981934,0.07087349,0.0537701361,1.19531846,-0.07601863,0.008207913,-0.00285872677,-0.00330401957,0.08609982,-2.13363647,0.124565393,-0.012512207,0.4566063,-0.09308622,0.04264468,0.005804822,-0.007064134,0.9672111,3.009768,0.112168983,0.0494747274,2.29021788,-0.0382235534,-0.009895212,-0.0160277486,-0.005940005,0.390266418,0.2268691,0.160950035,0.006437765,1.28128386,-0.06418356,0.0296349227,0.0070490595,-0.00513421,1.39667356,0.2576644,0.241818681,-0.7202759,0.07024672,-0.00434143469,-0.176524788,-0.0235861409,-0.058788836,0.5908158,-0.111328125,0.229940534,0.0120510673,0.360651,-0.08130543,-0.5920982,-0.5500161,2.1321528,2.73880863,3.51420927
2709,54.179980803571425,16820,0,0,0,0,0,0.00139748282,0,-0.009816716,0.00139748282,0,-0.009816716,1,0,0,-2.79496453E-05,0,0.000196334251,0,0,0,0.001822463,-0.0005259216,0.0370050929,1.25700045,0.16564545,0.07327771,-0.167256072,-0.07418046,-0.000822889968,0.00141140516,-0.008637652,0.223900884,-1.084259,0.007565765,0.04805132,1.08383763,-0.05983479,0.01828414,-0.00402029231,-0.00233659148,0.0798821449,-1.65771484,0.0421099328,0.0168844536,0.423095435,-0.07367793,0.0452119373,-0.00117423339,0.0148155093,0.7946996,4.825683,0.07554432,0.07826177,1.48695862,-0.059464246,0.00152223418,-0.0207106452,0.0045452714,0.3581121,1.49592328,0.08954075,0.0534331538,1.127944,-0.0693384558,0.03901328,0.0129773691,0.0198043287,1.08870041,0.8582177,0.222433358,-0.405639648,0.369466066,-0.018064402,0.207530841,-0.0186214633,-0.00656831264,0.538028061,0.418245941,0.08408729,-0.4945984,0.2716873,-0.0531013235,-0.0353918634,-0.5500161,2.1321528,2.73880959,3.51421
2710,54.199980796485256,16827,0,0,0,0,0,0.00144550018,0,-0.0101357736,0.00144550018,0,-0.0101357736,1,0,0,-2.89099917E-05,0,0.0002027154,0,0,0,0.0017543108,-0.0007418245,0.03378473,1.08454347,0.09262529,0.0735410154,-0.15291369,-0.06765403,-0.00208144612,0.00105129834,-0.00305058062,0.18983829,0.0975499749,-0.04928589,0.0525125973,0.9118345,-0.0543646142,0.0192818791,-0.00427379,-0.00158321857,0.07107843,-1.22512817,-0.0307922363,0.0495656244,0.3794269,-0.06552379,0.04614111,0.00368197355,0.02370952,0.6129745,6.07532644,0.009850951,0.06298733,1.0895431,-0.0478651263,-0.013488465,-0.0183335282,0.009104773,0.318704069,2.61061764,0.00667036837,0.103543311,0.98583,-0.05946991,0.03159089,0.01349766,0.0216529071,0.7999195,1.22775447,0.19159,-0.292755127,0.2914734,-0.014772797,0.116954967,-0.0119825117,0.004042864,0.473849535,0.5903696,0.0769054,-0.453735352,0.172427773,-0.0141695477,0.136315852,-0.5500161,2.13215256,2.73880863,3.514209
2711,54.219980789399088,16835,0,0,0,0,0,0.00129819475,0,-0.009581884,0.00129819475,0,-0.009581884,1,0,0,-2.59638837E-05,1.49011612E-08,0.0001916376,0,0,0,0.00139706582,-0.000915780663,0.0305446181,0.927839041,0.0288484748,0.0737427846,-0.138505533,-0.0592619665,-0.002465879,0.00222295616,0.000500097871,0.143969327,1.0261718,-0.0952148438,0.04620907,0.684264541,-0.0441157743,0.0114368107,-0.00356409838,-0.00094525516,0.0606905557,-0.850708,-0.0894165039,0.07891909,0.326201051,-0.0528183244,0.0407251269,0.00626756437,0.0247027576,0.440113425,6.932846,-0.0355834961,0.04064539,0.7521935,-0.0363359936,-0.0168663189,-0.0120036453,0.01129733,0.275249273,3.56758738,-0.03555298,0.131267339,0.846058965,-0.0474506766,0.0164964851,0.0123787057,0.01886116,0.5575745,1.491794,0.1594571,-0.231109619,0.231203511,-0.0109593607,0.08401158,-0.00584392855,0.006412074,0.41040346,0.807655036,0.0647885,-0.2731018,0.184668019,-0.01189198,0.1316505,-0.5500161,2.1321528,2.73880959,3.51421
